composite,marcKey,person,roles,title,attribution,provision,subjects,genres,relatedWork,recordId,personId,classification_label,classification_path,top_concepts_json,classification_mode,vector_hash
"Contributor: Strauss, Richard, 1864-1949
Title: Four last songs
Version of: Works. Selections
Attribution: Richard Strauss
Subjects: Songs (High voice) with orchestra; Operas--Excerpts; Chansons (Voix aiguë) acc. d'orchestre.; Opéras--Extraits
Genres: Songs; Operas
Provision information: [S.l.]: Naxos, p2008","1001 $aStrauss, Richard,$d1864-1949.","Strauss, Richard, 1864-1949",Contributor,Four last songs,Richard Strauss,"[S.l.]: Naxos, p2008",Songs (High voice) with orchestra; Operas--Excerpts; Chansons (Voix aiguë) acc. d'orchestre.; Opéras--Extraits,Songs; Operas,Works. Selections,11304036,11304036#Hub240-19-Agent,"Music, Sound, and Sonic Arts","Arts, Culture, and Creative Expression > Music, Sound, and Sonic Arts","[{""concept_uri"": ""music"", ""pref_label"": ""Music, Sound, and Sonic Arts"", ""similarity"": 0.19224220514297485}, {""concept_uri"": ""humanities"", ""pref_label"": ""Humanities, Thought, and Interpretation"", ""similarity"": 0.1845698356628418}, {""concept_uri"": ""linguistics"", ""pref_label"": ""Language, Linguistics, and Communication"", ""similarity"": 0.1770308017730713}, {""concept_uri"": ""culturalstudies"", ""pref_label"": ""Cultural and Area Studies"", ""similarity"": 0.17474448680877686}, {""concept_uri"": ""religion"", ""pref_label"": ""Religion, Theology, and Spirituality"", ""similarity"": 0.17397868633270264}]",ClassificationMode.AVERAGE,2560e675e86766b86f7ba8166b1674fe
"Contributor: Strauss, Richard, 1864-1949
Title: Der Rosenkavalier suite
Attribution: Richard Strauss ; arranged by Dorati
Subjects: Suites (Orchestra)
Genres: Suites
Provision information: Camden, N.J.: RCA Victor, [195-]","1001 $aStrauss, Richard,$d1864-1949.","Strauss, Richard, 1864-1949",Contributor,Der Rosenkavalier suite,Richard Strauss ; arranged by Dorati,"Camden, N.J.: RCA Victor, [195-]",Suites (Orchestra),Suites,NaN,11069530,11069530#Agent100-9,"Music, Sound, and Sonic Arts","Arts, Culture, and Creative Expression > Music, Sound, and Sonic Arts","[{""concept_uri"": ""music"", ""pref_label"": ""Music, Sound, and Sonic Arts"", ""similarity"": 0.17687559127807617}, {""concept_uri"": ""performingarts"", ""pref_label"": ""Performing Arts and Media"", ""similarity"": 0.14867019653320312}, {""concept_uri"": ""arts"", ""pref_label"": ""Arts, Culture, and Creative Expression"", ""similarity"": 0.14642798900604248}, {""concept_uri"": ""literature"", ""pref_label"": ""Literature and Narrative Arts"", ""similarity"": 0.1349758505821228}, {""concept_uri"": ""visualarts"", ""pref_label"": ""Visual Arts and Design"", ""similarity"": 0.12657123804092407}]",ClassificationMode.AVERAGE,60a3bd1c58e4cd6fc041a593e015880c
"Contributor: Strauss, Richard, 1864-1949
Title: Der Rosenkavalier suite
Version of: Rosenkavalier (Opera). Suite
Attribution: Richard Strauss ; arranged by Dorati
Subjects: Suites (Orchestra)
Genres: Suites
Provision information: Camden, N.J.: RCA Victor, [195-]","1001 $aStrauss, Richard,$d1864-1949.","Strauss, Richard, 1864-1949",Contributor,Der Rosenkavalier suite,Richard Strauss ; arranged by Dorati,"Camden, N.J.: RCA Victor, [195-]",Suites (Orchestra),Suites,Rosenkavalier (Opera). Suite,11069530,11069530#Hub240-10-Agent,"Music, Sound, and Sonic Arts","Arts, Culture, and Creative Expression > Music, Sound, and Sonic Arts","[{""concept_uri"": ""music"", ""pref_label"": ""Music, Sound, and Sonic Arts"", ""similarity"": 0.1685250997543335}, {""concept_uri"": ""performingarts"", ""pref_label"": ""Performing Arts and Media"", ""similarity"": 0.1426382064819336}, {""concept_uri"": ""arts"", ""pref_label"": ""Arts, Culture, and Creative Expression"", ""similarity"": 0.1381586790084839}, {""concept_uri"": ""literature"", ""pref_label"": ""Literature and Narrative Arts"", ""similarity"": 0.1271401047706604}, {""concept_uri"": ""religion"", ""pref_label"": ""Religion, Theology, and Spirituality"", ""similarity"": 0.121651291847229}]",ClassificationMode.AVERAGE,50218c36cb03100126899fe12b34e53e
"Contributor: Strauss, Richard, 1864-1949
Title: Lieder and opera scenes 1942-1973
Related work: Schlichte Weisen. All' mein' Gedanken, mein Herz und mein Sinn.
Attribution: Hans Hotter
Subjects: Songs (Low voice) with piano; Songs (Medium voice) with piano; Songs, German; Operas--Excerpts
Provision information: Hamburg, Germany: Deutsche Grammophon, p2002","70012$aStrauss, Richard,$d1864-1949.$tSchlichte Weisen.$pAll' mein' Gedanken, mein Herz und mein Sinn.","Strauss, Richard, 1864-1949",Contributor,Lieder and opera scenes 1942-1973,Hans Hotter,"Hamburg, Germany: Deutsche Grammophon, p2002","Songs (Low voice) with piano; Songs (Medium voice) with piano; Songs, German; Operas--Excerpts",NaN,"Schlichte Weisen. All' mein' Gedanken, mein Herz und mein Sinn.",11257757,11257757#Agent700-66,"Humanities, Thought, and Interpretation","Humanities, Thought, and Interpretation","[{""concept_uri"": ""humanities"", ""pref_label"": ""Humanities, Thought, and Interpretation"", ""similarity"": 0.24803292751312256}, {""concept_uri"": ""linguistics"", ""pref_label"": ""Language, Linguistics, and Communication"", ""similarity"": 0.24396836757659912}, {""concept_uri"": ""philosophy"", ""pref_label"": ""Philosophy and Ethics"", ""similarity"": 0.23359626531600952}, {""concept_uri"": ""culturalstudies"", ""pref_label"": ""Cultural and Area Studies"", ""similarity"": 0.23248577117919922}, {""concept_uri"": ""religion"", ""pref_label"": ""Religion, Theology, and Spirituality"", ""similarity"": 0.22967755794525146}]",ClassificationMode.AVERAGE,2ac8540578666fb2e5c49e221dd3cd95
"Contributor: Strauss, Richard, 1864-1949
Title: Lieder and opera scenes 1942-1973
Related work: Lieder, op. 29. Nachtgang.
Attribution: Hans Hotter
Subjects: Songs (Low voice) with piano; Songs (Medium voice) with piano; Songs, German; Operas--Excerpts
Provision information: Hamburg, Germany: Deutsche Grammophon, p2002","70012$aStrauss, Richard,$d1864-1949.$tLieder,$nop. 29.$pNachtgang.","Strauss, Richard, 1864-1949",Contributor,Lieder and opera scenes 1942-1973,Hans Hotter,"Hamburg, Germany: Deutsche Grammophon, p2002","Songs (Low voice) with piano; Songs (Medium voice) with piano; Songs, German; Operas--Excerpts",NaN,"Lieder, op. 29. Nachtgang.",11257757,11257757#Agent700-67,"Humanities, Thought, and Interpretation","Humanities, Thought, and Interpretation","[{""concept_uri"": ""humanities"", ""pref_label"": ""Humanities, Thought, and Interpretation"", ""similarity"": 0.17587709426879883}, {""concept_uri"": ""linguistics"", ""pref_label"": ""Language, Linguistics, and Communication"", ""similarity"": 0.17286932468414307}, {""concept_uri"": ""culturalstudies"", ""pref_label"": ""Cultural and Area Studies"", ""similarity"": 0.16669625043869019}, {""concept_uri"": ""religion"", ""pref_label"": ""Religion, Theology, and Spirituality"", ""similarity"": 0.15980231761932373}, {""concept_uri"": ""history"", ""pref_label"": ""History, Heritage, and Memory"", ""similarity"": 0.1578974723815918}]",ClassificationMode.AVERAGE,24596a338cd930a5ba9190939a0b8184
"Contributor: Strauss, Richard, 1864-1949
Title: Lieder and opera scenes 1942-1973
Related work: Schlichte Weisen. Du meines Herzens Krönelein.
Attribution: Hans Hotter
Subjects: Songs (Low voice) with piano; Songs (Medium voice) with piano; Songs, German; Operas--Excerpts
Provision information: Hamburg, Germany: Deutsche Grammophon, p2002","70012$aStrauss, Richard,$d1864-1949.$tSchlichte Weisen.$pDu meines Herzens Krönelein.","Strauss, Richard, 1864-1949",Contributor,Lieder and opera scenes 1942-1973,Hans Hotter,"Hamburg, Germany: Deutsche Grammophon, p2002","Songs (Low voice) with piano; Songs (Medium voice) with piano; Songs, German; Operas--Excerpts",NaN,Schlichte Weisen. Du meines Herzens Krönelein.,11257757,11257757#Agent700-68,"Humanities, Thought, and Interpretation","Humanities, Thought, and Interpretation","[{""concept_uri"": ""humanities"", ""pref_label"": ""Humanities, Thought, and Interpretation"", ""similarity"": 0.19148141145706177}, {""concept_uri"": ""linguistics"", ""pref_label"": ""Language, Linguistics, and Communication"", ""similarity"": 0.18803751468658447}, {""concept_uri"": ""religion"", ""pref_label"": ""Religion, Theology, and Spirituality"", ""similarity"": 0.1814553141593933}, {""concept_uri"": ""culturalstudies"", ""pref_label"": ""Cultural and Area Studies"", ""similarity"": 0.17795920372009277}, {""concept_uri"": ""history"", ""pref_label"": ""History, Heritage, and Memory"", ""similarity"": 0.1728358268737793}]",ClassificationMode.AVERAGE,c26ff9449f442921db5bddc68b432321
"Contributor: Strauss, Richard, 1864-1949
Title: Lieder and opera scenes 1942-1973
Related work: Lieder, op. 56. Gefunden.
Attribution: Hans Hotter
Subjects: Songs (Low voice) with piano; Songs (Medium voice) with piano; Songs, German; Operas--Excerpts
Provision information: Hamburg, Germany: Deutsche Grammophon, p2002","70012$aStrauss, Richard,$d1864-1949.$tLieder,$nop. 56.$pGefunden.","Strauss, Richard, 1864-1949",Contributor,Lieder and opera scenes 1942-1973,Hans Hotter,"Hamburg, Germany: Deutsche Grammophon, p2002","Songs (Low voice) with piano; Songs (Medium voice) with piano; Songs, German; Operas--Excerpts",NaN,"Lieder, op. 56. Gefunden.",11257757,11257757#Agent700-69,"Humanities, Thought, and Interpretation","Humanities, Thought, and Interpretation","[{""concept_uri"": ""humanities"", ""pref_label"": ""Humanities, Thought, and Interpretation"", ""similarity"": 0.2002461552619934}, {""concept_uri"": ""linguistics"", ""pref_label"": ""Language, Linguistics, and Communication"", ""similarity"": 0.19895291328430176}, {""concept_uri"": ""culturalstudies"", ""pref_label"": ""Cultural and Area Studies"", ""similarity"": 0.18914580345153809}, {""concept_uri"": ""religion"", ""pref_label"": ""Religion, Theology, and Spirituality"", ""similarity"": 0.18314993381500244}, {""concept_uri"": ""history"", ""pref_label"": ""History, Heritage, and Memory"", ""similarity"": 0.18284982442855835}]",ClassificationMode.AVERAGE,24596a338cd930a5ba9190939a0b8184
"Contributor: Strauss, Richard, 1864-1949
Title: Lieder and opera scenes 1942-1973
Related work: Lieder, op. 32. Himmelsboten zu Liebchens Himmelbett.
Attribution: Hans Hotter
Subjects: Songs (Low voice) with piano; Songs (Medium voice) with piano; Songs, German; Operas--Excerpts
Provision information: Hamburg, Germany: Deutsche Grammophon, p2002","70012$aStrauss, Richard,$d1864-1949.$tLieder,$nop. 32.$pHimmelsboten zu Liebchens Himmelbett.","Strauss, Richard, 1864-1949",Contributor,Lieder and opera scenes 1942-1973,Hans Hotter,"Hamburg, Germany: Deutsche Grammophon, p2002","Songs (Low voice) with piano; Songs (Medium voice) with piano; Songs, German; Operas--Excerpts",NaN,"Lieder, op. 32. Himmelsboten zu Liebchens Himmelbett.",11257757,11257757#Agent700-70,"Humanities, Thought, and Interpretation","Humanities, Thought, and Interpretation","[{""concept_uri"": ""humanities"", ""pref_label"": ""Humanities, Thought, and Interpretation"", ""similarity"": 0.1816622018814087}, {""concept_uri"": ""linguistics"", ""pref_label"": ""Language, Linguistics, and Communication"", ""similarity"": 0.17705094814300537}, {""concept_uri"": ""religion"", ""pref_label"": ""Religion, Theology, and Spirituality"", ""similarity"": 0.17292946577072144}, {""concept_uri"": ""culturalstudies"", ""pref_label"": ""Cultural and Area Studies"", ""similarity"": 0.16571903228759766}, {""concept_uri"": ""philosophy"", ""pref_label"": ""Philosophy and Ethics"", ""similarity"": 0.16219395399093628}]",ClassificationMode.AVERAGE,e0c2a75d0f9f16bf6e278fefdcd6138d
"Contributor: Strauss, Richard, 1864-1949
Title: Lieder and opera scenes 1942-1973
Related work: Schlichte Weisen. Ach, weh mir unglückhaftem Mann.
Attribution: Hans Hotter
Subjects: Songs (Low voice) with piano; Songs (Medium voice) with piano; Songs, German; Operas--Excerpts
Provision information: Hamburg, Germany: Deutsche Grammophon, p2002","70012$aStrauss, Richard,$d1864-1949.$tSchlichte Weisen.$pAch, weh mir unglückhaftem Mann.","Strauss, Richard, 1864-1949",Contributor,Lieder and opera scenes 1942-1973,Hans Hotter,"Hamburg, Germany: Deutsche Grammophon, p2002","Songs (Low voice) with piano; Songs (Medium voice) with piano; Songs, German; Operas--Excerpts",NaN,"Schlichte Weisen. Ach, weh mir unglückhaftem Mann.",11257757,11257757#Agent700-71,"Language, Linguistics, and Communication","Humanities, Thought, and Interpretation > Language, Linguistics, and Communication","[{""concept_uri"": ""linguistics"", ""pref_label"": ""Language, Linguistics, and Communication"", ""similarity"": 0.17697042226791382}, {""concept_uri"": ""humanities"", ""pref_label"": ""Humanities, Thought, and Interpretation"", ""similarity"": 0.17658329010009766}, {""concept_uri"": ""culturalstudies"", ""pref_label"": ""Cultural and Area Studies"", ""similarity"": 0.16176927089691162}, {""concept_uri"": ""religion"", ""pref_label"": ""Religion, Theology, and Spirituality"", ""similarity"": 0.15878957509994507}, {""concept_uri"": ""history"", ""pref_label"": ""History, Heritage, and Memory"", ""similarity"": 0.15481436252593994}]",ClassificationMode.AVERAGE,24596a338cd930a5ba9190939a0b8184
"Contributor: Strauss, Richard, 1864-1949
Title: Together
Related work: Lieder, op. 27. Morgen; arranged.
Subjects: Musicals--Excerpts; Operas--Excerpts; Songs (High voice) with violin
Genres: Songs; Sound recordings
Provision information: Hayes, Middlesex, England: EMI Classics, p1991","70012$aStrauss, Richard,$d1864-1949.$tLieder,$nop. 27.$pMorgen;$oarranged.","Strauss, Richard, 1864-1949",Contributor,Together,NaN,"Hayes, Middlesex, England: EMI Classics, p1991",Musicals--Excerpts; Operas--Excerpts; Songs (High voice) with violin,Songs; Sound recordings,"Lieder, op. 27. Morgen; arranged.",11077359,11077359#Agent700-44,"Music, Sound, and Sonic Arts","Arts, Culture, and Creative Expression > Music, Sound, and Sonic Arts","[{""concept_uri"": ""music"", ""pref_label"": ""Music, Sound, and Sonic Arts"", ""similarity"": 0.1923564076423645}, {""concept_uri"": ""humanities"", ""pref_label"": ""Humanities, Thought, and Interpretation"", ""similarity"": 0.18557250499725342}, {""concept_uri"": ""religion"", ""pref_label"": ""Religion, Theology, and Spirituality"", ""similarity"": 0.18233579397201538}, {""concept_uri"": ""linguistics"", ""pref_label"": ""Language, Linguistics, and Communication"", ""similarity"": 0.1812504529953003}, {""concept_uri"": ""culturalstudies"", ""pref_label"": ""Cultural and Area Studies"", ""similarity"": 0.17425775527954102}]",ClassificationMode.AVERAGE,ffa23f72e568d55e871df8bb9c6dc43d
"Contributor: Laughlin, James, 1914-1997
Title: James Laughlin papers
Subjects: Laughlin, James, 1914-1997; Beinecke Rare Book and Manuscript Library; New Directions Publishing; Authors, American--20th century--Archives; Editors--United States; Poets, American--20th century--Archives; Publishers and publishing--United States; Publishers and publishing--United States--Exhibitions; Authors; Editors; Poets
Genres: Audiovisual materials; Sound recordings","1001 $aLaughlin, James,$d1914-1997.$0http://id.loc.gov/authorities/names/n83177320","Laughlin, James, 1914-1997",Contributor,James Laughlin papers,NaN,NaN,"Laughlin, James, 1914-1997; Beinecke Rare Book and Manuscript Library; New Directions Publishing; Authors, American--20th century--Archives; Editors--United States; Poets, American--20th century--Archives; Publishers and publishing--United States; Publishers and publishing--United States--Exhibitions; Authors; Editors; Poets",Audiovisual materials; Sound recordings,NaN,11101146,11101146-05a5f8ab-13c6-419c-82c2-f66e7e933b0c#http://id.loc.gov/rwo/agents/n83177320,Literature and Narrative Arts,"Arts, Culture, and Creative Expression > Literature and Narrative Arts","[{""concept_uri"": ""literature"", ""pref_label"": ""Literature and Narrative Arts"", ""similarity"": 0.24664628505706787}, {""concept_uri"": ""linguistics"", ""pref_label"": ""Language, Linguistics, and Communication"", ""similarity"": 0.23661071062088013}, {""concept_uri"": ""music"", ""pref_label"": ""Music, Sound, and Sonic Arts"", ""similarity"": 0.2308281660079956}, {""concept_uri"": ""humanities"", ""pref_label"": ""Humanities, Thought, and Interpretation"", ""similarity"": 0.2274763584136963}, {""concept_uri"": ""arts"", ""pref_label"": ""Arts, Culture, and Creative Expression"", ""similarity"": 0.2172548770904541}]",ClassificationMode.AVERAGE,485b7d95c57da74a695dde6d82ecaf3f
"Subject: Laughlin, James, 1914-1997
Title: James Laughlin papers
Subjects: Beinecke Rare Book and Manuscript Library; New Directions Publishing; Authors, American--20th century--Archives; Editors--United States; Poets, American--20th century--Archives; Publishers and publishing--United States; Publishers and publishing--United States--Exhibitions; Authors; Editors; Poets
Genres: Audiovisual materials; Sound recordings","60010$aLaughlin, James,$d1914-1997.$0http://id.loc.gov/authorities/names/n83177320","Laughlin, James, 1914-1997",Subject,James Laughlin papers,NaN,NaN,"Beinecke Rare Book and Manuscript Library; New Directions Publishing; Authors, American--20th century--Archives; Editors--United States; Poets, American--20th century--Archives; Publishers and publishing--United States; Publishers and publishing--United States--Exhibitions; Authors; Editors; Poets",Audiovisual materials; Sound recordings,NaN,11101146,11101146-49ad4da3-748b-4b7f-aae6-52912d684a83#http://id.loc.gov/rwo/agents/n83177320,"Language, Linguistics, and Communication","Humanities, Thought, and Interpretation > Language, Linguistics, and Communication","[{""concept_uri"": ""linguistics"", ""pref_label"": ""Language, Linguistics, and Communication"", ""similarity"": 0.2393406629562378}, {""concept_uri"": ""literature"", ""pref_label"": ""Literature and Narrative Arts"", ""similarity"": 0.23569035530090332}, {""concept_uri"": ""humanities"", ""pref_label"": ""Humanities, Thought, and Interpretation"", ""similarity"": 0.22693753242492676}, {""concept_uri"": ""music"", ""pref_label"": ""Music, Sound, and Sonic Arts"", ""similarity"": 0.22027945518493652}, {""concept_uri"": ""media"", ""pref_label"": ""Media, Journalism, and Communication"", ""similarity"": 0.21779966354370117}]",ClassificationMode.AVERAGE,28b75a936a98df34fcedd3692af554a9
